Date,SPX,VIX,logVIX,logVIXprev,y,y_u,y_d,y_sqr,sig,sig_sqr,log_sig
11/2/2017,2579.85,9.93,2.295560478,2.32238772,0.000189952,0.000189952,0,3.61E-08,0.046249015,0.002138971,-3.073715113
11/3/2017,2587.84,9.14,2.212660385,2.295560478,0.003092293,0.003092293,0,9.56E-06,0.046681389,0.002179152,-3.064409716
11/6/2017,2591.13,9.4,2.240709689,2.212660385,0.001270523,0.001270523,0,1.61E-06,0.04571483,0.002089846,-3.085332526
11/7/2017,2590.64,9.89,2.291524146,2.240709689,-0.000189125,0,-0.000189125,3.58E-08,0.04555108,0.002074901,-3.088920945
11/8/2017,2594.38,9.78,2.280339484,2.291524146,0.001442618,0.001442618,0,2.08E-06,0.045461753,0.002066771,-3.0908839
11/9/2017,2584.62,10.5,2.351375257,2.280339484,-0.003769072,0,-0.003769072,1.42E-05,0.047502331,0.002256471,-3.046976495
11/10/2017,2582.3,11.29,2.423917378,2.351375257,-0.000898021,0,-0.000898021,8.06E-07,0.04780962,0.00228576,-3.040528405
11/13/2017,2584.84,11.5,2.442347035,2.423917378,0.000983136,0.000983136,0,9.67E-07,0.047635434,0.002269135,-3.044178383
11/14/2017,2578.87,11.59,2.450142657,2.442347035,-0.002312292,0,-0.002312292,5.35E-06,0.048682877,0.002370022,-3.022427912
11/15/2017,2564.62,13.13,2.574899688,2.450142657,-0.005540999,0,-0.005540999,3.07E-05,0.052981482,0.002807037,-2.937812823
11/16/2017,2585.64,11.76,2.464703942,2.574899688,0.00816274,0.00816274,0,6.66E-05,0.060291036,0.003635009,-2.808571843
11/17/2017,2578.85,11.43,2.436241478,2.464703942,-0.002629496,0,-0.002629496,6.91E-06,0.058611992,0.003435366,-2.836815962
11/20/2017,2582.14,10.65,2.365559892,2.436241478,0.001274949,0.001274949,0,1.63E-06,0.05673295,0.003218628,-2.869400108
11/21/2017,2599.03,9.73,2.275213896,2.365559892,0.006519786,0.006519786,0,4.25E-05,0.060732566,0.003688445,-2.801275217
11/22/2017,2597.08,9.88,2.290512512,2.275213896,-0.000750562,0,-0.000750562,5.63E-07,0.057755958,0.003335751,-2.851528766
11/24/2017,2602.42,9.67,2.269028309,2.290512512,0.002054044,0.002054044,0,4.22E-06,0.057911962,0.003353795,-2.848831318
11/27/2017,2601.42,9.87,2.289499853,2.269028309,-0.000384332,0,-0.000384332,1.48E-07,0.051313846,0.002633111,-2.969794661
11/28/2017,2627.04,10.03,2.305580602,2.289499853,0.009800287,0.009800287,0,9.60E-05,0.05936283,0.003523946,-2.824087006
11/29/2017,2626.07,10.7,2.370243741,2.305580602,-0.000369305,0,-0.000369305,1.36E-07,0.059574419,0.003549111,-2.820529008
11/30/2017,2647.58,11.28,2.423031246,2.370243741,0.008157583,0.008157583,0,6.65E-05,0.064802732,0.004199394,-2.736407516
12/1/2017,2642.22,11.43,2.436241478,2.423031246,-0.002026542,0,-0.002026542,4.11E-06,0.065778944,0.004326869,-2.721455492
12/4/2017,2639.44,11.68,2.457877977,2.436241478,-0.001052699,0,-0.001052699,1.11E-06,0.065838247,0.004334675,-2.720554348
12/5/2017,2629.57,11.33,2.427454075,2.457877977,-0.003746439,0,-0.003746439,1.40E-05,0.067927207,0.004614105,-2.689318632
12/6/2017,2629.27,11.02,2.399711804,2.427454075,-0.000114094,0,-0.000114094,1.30E-08,0.06791417,0.004612334,-2.689510577
12/7/2017,2636.98,10.16,2.318458442,2.399711804,0.002928082,0.002928082,0,8.57E-06,0.068321453,0.004667821,-2.683531462
12/8/2017,2651.5,9.58,2.259677592,2.318458442,0.005491195,0.005491195,0,3.02E-05,0.067988461,0.004622431,-2.688417279
12/11/2017,2659.99,9.34,2.234306252,2.259677592,0.003196846,0.003196846,0,1.02E-05,0.067804234,0.004597414,-2.691130638
12/12/2017,2664.11,9.92,2.294552921,2.234306252,0.00154768,0.00154768,0,2.40E-06,0.067778741,0.004593958,-2.691506688
12/13/2017,2662.85,10.18,2.320425011,2.294552921,-0.000473065,0,-0.000473065,2.24E-07,0.066708944,0.004450083,-2.707416242
12/14/2017,2652.01,10.49,2.350422422,2.320425011,-0.004079135,0,-0.004079135,1.66E-05,0.064807474,0.004200009,-2.736334343
12/15/2017,2675.81,9.42,2.242835089,2.350422422,0.008934295,0.008934295,0,7.98E-05,0.065880825,0.004340283,-2.719907851
12/18/2017,2690.16,9.53,2.254444718,2.242835089,0.005348533,0.005348533,0,2.86E-05,0.064985118,0.004223066,-2.733596989
12/19/2017,2681.47,10.03,2.305580602,2.254444718,-0.00323552,0,-0.00323552,1.05E-05,0.067673158,0.004579656,-2.693065662
12/20/2017,2679.25,9.72,2.274185618,2.305580602,-0.000828247,0,-0.000828247,6.86E-07,0.06600784,0.004357035,-2.717981756
12/21/2017,2684.57,9.62,2.263844265,2.274185618,0.001983662,0.001983662,0,3.93E-06,0.065471796,0.004286556,-2.726135824
12/22/2017,2683.34,9.9,2.292534757,2.263844265,-0.000458279,0,-0.000458279,2.10E-07,0.065875643,0.0043396,-2.719986511
12/26/2017,2680.5,10.25,2.327277706,2.292534757,-0.001058943,0,-0.001058943,1.12E-06,0.066178621,0.00437961,-2.715397814
12/27/2017,2682.62,10.47,2.348514025,2.327277706,0.000790585,0.000790585,0,6.25E-07,0.058464044,0.003418044,-2.839343346
12/28/2017,2687.54,10.18,2.320425011,2.348514025,0.001832348,0.001832348,0,3.36E-06,0.058278783,0.003396417,-2.84251718
12/29/2017,2673.61,11.04,2.401525041,2.320425011,-0.005196658,0,-0.005196658,2.70E-05,0.056245272,0.003163531,-2.878033295
